center,left,right,steering,throttle,brake,speed
IMG/center_2016_12_01_13_38_31_556.jpg, IMG/left_2016_12_01_13_38_31_556.jpg, IMG/right_2016_12_01_13_38_31_556.jpg,0,0,0,11.41428
IMG/center_2016_12_01_13_38_31_658.jpg, IMG/left_2016_12_01_13_38_31_658.jpg, IMG/right_2016_12_01_13_38_31_658.jpg,0,0,0,11.30633
IMG/center_2016_12_01_13_38_31_758.jpg, IMG/left_2016_12_01_13_38_31_758.jpg, IMG/right_2016_12_01_13_38_31_758.jpg,0,0,0,11.19513
IMG/center_2016_12_01_13_38_31_860.jpg, IMG/left_2016_12_01_13_38_31_860.jpg, IMG/right_2016_12_01_13_38_31_860.jpg,0,0,0,11.08731
IMG/center_2016_12_01_13_38_31_960.jpg, IMG/left_2016_12_01_13_38_31_960.jpg, IMG/right_2016_12_01_13_38_31_960.jpg,0,0,0,10.97781
IMG/center_2016_12_01_13_38_32_062.jpg, IMG/left_2016_12_01_13_38_32_062.jpg, IMG/right_2016_12_01_13_38_32_062.jpg,0,0,0,10.8694
IMG/center_2016_12_01_13_38_32_162.jpg, IMG/left_2016_12_01_13_38_32_162.jpg, IMG/right_2016_12_01_13_38_32_162.jpg,0,0,0,10.76208
IMG/center_2016_12_01_13_38_32_263.jpg, IMG/left_2016_12_01_13_38_32_263.jpg, IMG/right_2016_12_01_13_38_32_263.jpg,0,0,0,10.65585
IMG/center_2016_12_01_13_38_32_364.jpg, IMG/left_2016_12_01_13_38_32_364.jpg, IMG/right_2016_12_01_13_38_32_364.jpg,0,0,0,10.55068
IMG/center_2016_12_01_13_38_32_466.jpg, IMG/left_2016_12_01_13_38_32_466.jpg, IMG/right_2016_12_01_13_38_32_466.jpg,0,0,0,10.44656
IMG/center_2016_12_01_13_38_32_567.jpg, IMG/left_2016_12_01_13_38_32_567.jpg, IMG/right_2016_12_01_13_38_32_567.jpg,0,0,0,10.34349
IMG/center_2016_12_01_13_38_32_669.jpg, IMG/left_2016_12_01_13_38_32_669.jpg, IMG/right_2016_12_01_13_38_32_669.jpg,0,0,0,10.22118
IMG/center_2016_12_01_13_38_32_770.jpg, IMG/left_2016_12_01_13_38_32_770.jpg, IMG/right_2016_12_01_13_38_32_770.jpg,0,0,0,10.12037
IMG/center_2016_12_01_13_38_32_870.jpg, IMG/left_2016_12_01_13_38_32_870.jpg, IMG/right_2016_12_01_13_38_32_870.jpg,0,0,0,10.02057
IMG/center_2016_12_01_13_38_32_971.jpg, IMG/left_2016_12_01_13_38_32_971.jpg, IMG/right_2016_12_01_13_38_32_971.jpg,0,0,0,9.921777
IMG/center_2016_12_01_13_38_33_072.jpg, IMG/left_2016_12_01_13_38_33_072.jpg, IMG/right_2016_12_01_13_38_33_072.jpg,0,0,0,9.823975
IMG/center_2016_12_01_13_38_33_173.jpg, IMG/left_2016_12_01_13_38_33_173.jpg, IMG/right_2016_12_01_13_38_33_173.jpg,0,0,0,9.727156
IMG/center_2016_12_01_13_38_33_275.jpg, IMG/left_2016_12_01_13_38_33_275.jpg, IMG/right_2016_12_01_13_38_33_275.jpg,0,0,0,9.63131
IMG/center_2016_12_01_13_38_33_376.jpg, IMG/left_2016_12_01_13_38_33_376.jpg, IMG/right_2016_12_01_13_38_33_376.jpg,0,0,0,9.536425
IMG/center_2016_12_01_13_38_33_477.jpg, IMG/left_2016_12_01_13_38_33_477.jpg, IMG/right_2016_12_01_13_38_33_477.jpg,0,0,0,9.442492
IMG/center_2016_12_01_13_38_33_578.jpg, IMG/left_2016_12_01_13_38_33_578.jpg, IMG/right_2016_12_01_13_38_33_578.jpg,0,0,0,9.349503
IMG/center_2016_12_01_13_38_33_678.jpg, IMG/left_2016_12_01_13_38_33_678.jpg, IMG/right_2016_12_01_13_38_33_678.jpg,0,0,0,9.257446
IMG/center_2016_12_01_13_38_33_779.jpg, IMG/left_2016_12_01_13_38_33_779.jpg, IMG/right_2016_12_01_13_38_33_779.jpg,0,0,0,9.166314
IMG/center_2016_12_01_13_38_33_880.jpg, IMG/left_2016_12_01_13_38_33_880.jpg, IMG/right_2016_12_01_13_38_33_880.jpg,0,0,0,9.076099
IMG/center_2016_12_01_13_38_33_982.jpg, IMG/left_2016_12_01_13_38_33_982.jpg, IMG/right_2016_12_01_13_38_33_982.jpg,0,0,0,8.986788
IMG/center_2016_12_01_13_38_34_083.jpg, IMG/left_2016_12_01_13_38_34_083.jpg, IMG/right_2016_12_01_13_38_34_083.jpg,0,0,0,8.898378
IMG/center_2016_12_01_13_38_34_184.jpg, IMG/left_2016_12_01_13_38_34_184.jpg, IMG/right_2016_12_01_13_38_34_184.jpg,0,0,0,8.810857
IMG/center_2016_12_01_13_38_34_285.jpg, IMG/left_2016_12_01_13_38_34_285.jpg, IMG/right_2016_12_01_13_38_34_285.jpg,0,0,0,8.724214
IMG/center_2016_12_01_13_38_34_386.jpg, IMG/left_2016_12_01_13_38_34_386.jpg, IMG/right_2016_12_01_13_38_34_386.jpg,0,0,0,8.638439
IMG/center_2016_12_01_13_38_34_487.jpg, IMG/left_2016_12_01_13_38_34_487.jpg, IMG/right_2016_12_01_13_38_34_487.jpg,0,0,0,8.553528
IMG/center_2016_12_01_13_38_34_589.jpg, IMG/left_2016_12_01_13_38_34_589.jpg, IMG/right_2016_12_01_13_38_34_589.jpg,0,0,0,8.452759
IMG/center_2016_12_01_13_38_34_691.jpg, IMG/left_2016_12_01_13_38_34_691.jpg, IMG/right_2016_12_01_13_38_34_691.jpg,0,0.08247583,0,8.38378
IMG/center_2016_12_01_13_38_34_795.jpg, IMG/left_2016_12_01_13_38_34_795.jpg, IMG/right_2016_12_01_13_38_34_795.jpg,0.01391724,0.5340229,0,8.643079
IMG/center_2016_12_01_13_38_34_894.jpg, IMG/left_2016_12_01_13_38_34_894.jpg, IMG/right_2016_12_01_13_38_34_894.jpg,0.0904655,0.6781337,0,9.295918
IMG/center_2016_12_01_13_38_34_995.jpg, IMG/left_2016_12_01_13_38_34_995.jpg, IMG/right_2016_12_01_13_38_34_995.jpg,0.1765823,0.9855326,0,10.18816
IMG/center_2016_12_01_13_38_35_096.jpg, IMG/left_2016_12_01_13_38_35_096.jpg, IMG/right_2016_12_01_13_38_35_096.jpg,0.2626991,0.9855326,0,11.25621
IMG/center_2016_12_01_13_38_35_196.jpg, IMG/left_2016_12_01_13_38_35_196.jpg, IMG/right_2016_12_01_13_38_35_196.jpg,0.1765823,0.9855326,0,12.37252
IMG/center_2016_12_01_13_38_35_297.jpg, IMG/left_2016_12_01_13_38_35_297.jpg, IMG/right_2016_12_01_13_38_35_297.jpg,0.03305431,0.9855326,0,13.36225
IMG/center_2016_12_01_13_38_35_399.jpg, IMG/left_2016_12_01_13_38_35_399.jpg, IMG/right_2016_12_01_13_38_35_399.jpg,0,0.9855326,0,14.50534
IMG/center_2016_12_01_13_38_35_501.jpg, IMG/left_2016_12_01_13_38_35_501.jpg, IMG/right_2016_12_01_13_38_35_501.jpg,0,0.9855326,0,15.47589
IMG/center_2016_12_01_13_38_35_601.jpg, IMG/left_2016_12_01_13_38_35_601.jpg, IMG/right_2016_12_01_13_38_35_601.jpg,0,0.9855326,0,16.57407
IMG/center_2016_12_01_13_38_35_703.jpg, IMG/left_2016_12_01_13_38_35_703.jpg, IMG/right_2016_12_01_13_38_35_703.jpg,0,0.9855326,0,17.54567
IMG/center_2016_12_01_13_38_35_805.jpg, IMG/left_2016_12_01_13_38_35_805.jpg, IMG/right_2016_12_01_13_38_35_805.jpg,0,0.9855326,0,18.67477
IMG/center_2016_12_01_13_38_35_905.jpg, IMG/left_2016_12_01_13_38_35_905.jpg, IMG/right_2016_12_01_13_38_35_905.jpg,0,0.9855326,0,19.57164
IMG/center_2016_12_01_13_38_36_006.jpg, IMG/left_2016_12_01_13_38_36_006.jpg, IMG/right_2016_12_01_13_38_36_006.jpg,0,0.9855326,0,20.60066
IMG/center_2016_12_01_13_38_36_106.jpg, IMG/left_2016_12_01_13_38_36_106.jpg, IMG/right_2016_12_01_13_38_36_106.jpg,0,0.9855326,0,21.58369
IMG/center_2016_12_01_13_38_36_207.jpg, IMG/left_2016_12_01_13_38_36_207.jpg, IMG/right_2016_12_01_13_38_36_207.jpg,0,0.9855326,0,22.55903
IMG/center_2016_12_01_13_38_36_308.jpg, IMG/left_2016_12_01_13_38_36_308.jpg, IMG/right_2016_12_01_13_38_36_308.jpg,0,0.9855326,0,23.71398
IMG/center_2016_12_01_13_38_36_410.jpg, IMG/left_2016_12_01_13_38_36_410.jpg, IMG/right_2016_12_01_13_38_36_410.jpg,0,0.9855326,0,24.66608
IMG/center_2016_12_01_13_38_36_512.jpg, IMG/left_2016_12_01_13_38_36_512.jpg, IMG/right_2016_12_01_13_38_36_512.jpg,0,0.9855326,0,25.60892
IMG/center_2016_12_01_13_38_36_613.jpg, IMG/left_2016_12_01_13_38_36_613.jpg, IMG/right_2016_12_01_13_38_36_613.jpg,0,0.9855326,0,26.54231
IMG/center_2016_12_01_13_38_36_715.jpg, IMG/left_2016_12_01_13_38_36_715.jpg, IMG/right_2016_12_01_13_38_36_715.jpg,0,0.9855326,0,27.46627
IMG/center_2016_12_01_13_38_36_817.jpg, IMG/left_2016_12_01_13_38_36_817.jpg, IMG/right_2016_12_01_13_38_36_817.jpg,0,0.9855326,0,28.38097
IMG/center_2016_12_01_13_38_36_919.jpg, IMG/left_2016_12_01_13_38_36_919.jpg, IMG/right_2016_12_01_13_38_36_919.jpg,0,0.9855326,0,29.28642
IMG/center_2016_12_01_13_38_37_021.jpg, IMG/left_2016_12_01_13_38_37_021.jpg, IMG/right_2016_12_01_13_38_37_021.jpg,0,0.9855326,0,30.17879
IMG/center_2016_12_01_13_38_37_122.jpg, IMG/left_2016_12_01_13_38_37_122.jpg, IMG/right_2016_12_01_13_38_37_122.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_38_37_224.jpg, IMG/left_2016_12_01_13_38_37_224.jpg, IMG/right_2016_12_01_13_38_37_224.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_38_37_324.jpg, IMG/left_2016_12_01_13_38_37_324.jpg, IMG/right_2016_12_01_13_38_37_324.jpg,0,0.9855326,0,30.18666
IMG/center_2016_12_01_13_38_37_424.jpg, IMG/left_2016_12_01_13_38_37_424.jpg, IMG/right_2016_12_01_13_38_37_424.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_38_37_525.jpg, IMG/left_2016_12_01_13_38_37_525.jpg, IMG/right_2016_12_01_13_38_37_525.jpg,0.4827753,0.9855326,0,30.13045
IMG/center_2016_12_01_13_38_37_625.jpg, IMG/left_2016_12_01_13_38_37_625.jpg, IMG/right_2016_12_01_13_38_37_625.jpg,0.4923438,0.9855326,0,30.15753
IMG/center_2016_12_01_13_38_37_726.jpg, IMG/left_2016_12_01_13_38_37_726.jpg, IMG/right_2016_12_01_13_38_37_726.jpg,0.4540697,0.9855326,0,30.17668
IMG/center_2016_12_01_13_38_37_828.jpg, IMG/left_2016_12_01_13_38_37_828.jpg, IMG/right_2016_12_01_13_38_37_828.jpg,0,0.9855326,0,30.18148
IMG/center_2016_12_01_13_38_37_929.jpg, IMG/left_2016_12_01_13_38_37_929.jpg, IMG/right_2016_12_01_13_38_37_929.jpg,0,0.9855326,0,30.18531
IMG/center_2016_12_01_13_38_38_030.jpg, IMG/left_2016_12_01_13_38_38_030.jpg, IMG/right_2016_12_01_13_38_38_030.jpg,-0.03127411,0.9855326,0,30.18584
IMG/center_2016_12_01_13_38_38_132.jpg, IMG/left_2016_12_01_13_38_38_132.jpg, IMG/right_2016_12_01_13_38_38_132.jpg,-0.0787459,0.9855326,0,30.18126
IMG/center_2016_12_01_13_38_38_234.jpg, IMG/left_2016_12_01_13_38_38_234.jpg, IMG/right_2016_12_01_13_38_38_234.jpg,-0.1167233,0.9855326,0,30.18358
IMG/center_2016_12_01_13_38_38_336.jpg, IMG/left_2016_12_01_13_38_38_336.jpg, IMG/right_2016_12_01_13_38_38_336.jpg,-0.1452064,0.9855326,0,30.18751
IMG/center_2016_12_01_13_38_38_439.jpg, IMG/left_2016_12_01_13_38_38_439.jpg, IMG/right_2016_12_01_13_38_38_439.jpg,-0.2971161,0.9855326,0,30.17282
IMG/center_2016_12_01_13_38_38_541.jpg, IMG/left_2016_12_01_13_38_38_541.jpg, IMG/right_2016_12_01_13_38_38_541.jpg,-0.3161048,0.9855326,0,30.17769
IMG/center_2016_12_01_13_38_38_641.jpg, IMG/left_2016_12_01_13_38_38_641.jpg, IMG/right_2016_12_01_13_38_38_641.jpg,-0.3161048,0.9855326,0,30.18185
IMG/center_2016_12_01_13_38_38_743.jpg, IMG/left_2016_12_01_13_38_38_743.jpg, IMG/right_2016_12_01_13_38_38_743.jpg,-0.1167233,0.9855326,0,30.18962
IMG/center_2016_12_01_13_38_38_844.jpg, IMG/left_2016_12_01_13_38_38_844.jpg, IMG/right_2016_12_01_13_38_38_844.jpg,-0.03127411,0.9855326,0,30.18677
IMG/center_2016_12_01_13_38_38_946.jpg, IMG/left_2016_12_01_13_38_38_946.jpg, IMG/right_2016_12_01_13_38_38_946.jpg,0,0,0,29.83369
IMG/center_2016_12_01_13_38_39_047.jpg, IMG/left_2016_12_01_13_38_39_047.jpg, IMG/right_2016_12_01_13_38_39_047.jpg,0,0,0,29.52006
IMG/center_2016_12_01_13_38_39_149.jpg, IMG/left_2016_12_01_13_38_39_149.jpg, IMG/right_2016_12_01_13_38_39_149.jpg,0,0,0,29.16669
IMG/center_2016_12_01_13_38_39_251.jpg, IMG/left_2016_12_01_13_38_39_251.jpg, IMG/right_2016_12_01_13_38_39_251.jpg,0,0,0,28.87581
IMG/center_2016_12_01_13_38_39_351.jpg, IMG/left_2016_12_01_13_38_39_351.jpg, IMG/right_2016_12_01_13_38_39_351.jpg,0,0,0,28.58788
IMG/center_2016_12_01_13_38_39_451.jpg, IMG/left_2016_12_01_13_38_39_451.jpg, IMG/right_2016_12_01_13_38_39_451.jpg,0,0,0,28.30314
IMG/center_2016_12_01_13_38_39_553.jpg, IMG/left_2016_12_01_13_38_39_553.jpg, IMG/right_2016_12_01_13_38_39_553.jpg,0.3296788,0,0,27.98241
IMG/center_2016_12_01_13_38_39_655.jpg, IMG/left_2016_12_01_13_38_39_655.jpg, IMG/right_2016_12_01_13_38_39_655.jpg,0.4923438,0.1593349,0,27.56894
IMG/center_2016_12_01_13_38_39_756.jpg, IMG/left_2016_12_01_13_38_39_756.jpg, IMG/right_2016_12_01_13_38_39_756.jpg,0,0.1305128,0,27.46423
IMG/center_2016_12_01_13_38_39_857.jpg, IMG/left_2016_12_01_13_38_39_857.jpg, IMG/right_2016_12_01_13_38_39_857.jpg,0,0,0,27.25103
IMG/center_2016_12_01_13_38_39_957.jpg, IMG/left_2016_12_01_13_38_39_957.jpg, IMG/right_2016_12_01_13_38_39_957.jpg,0,0,0,26.97497
IMG/center_2016_12_01_13_38_40_059.jpg, IMG/left_2016_12_01_13_38_40_059.jpg, IMG/right_2016_12_01_13_38_40_059.jpg,0,0,0,26.70403
IMG/center_2016_12_01_13_38_40_160.jpg, IMG/left_2016_12_01_13_38_40_160.jpg, IMG/right_2016_12_01_13_38_40_160.jpg,0,0,0,26.43591
IMG/center_2016_12_01_13_38_40_260.jpg, IMG/left_2016_12_01_13_38_40_260.jpg, IMG/right_2016_12_01_13_38_40_260.jpg,0,0,0,26.17047
IMG/center_2016_12_01_13_38_40_360.jpg, IMG/left_2016_12_01_13_38_40_360.jpg, IMG/right_2016_12_01_13_38_40_360.jpg,0,0,0,25.90771
IMG/center_2016_12_01_13_38_40_460.jpg, IMG/left_2016_12_01_13_38_40_460.jpg, IMG/right_2016_12_01_13_38_40_460.jpg,0,0,0,25.64758
IMG/center_2016_12_01_13_38_40_561.jpg, IMG/left_2016_12_01_13_38_40_561.jpg, IMG/right_2016_12_01_13_38_40_561.jpg,0,0,0,25.39006
IMG/center_2016_12_01_13_38_40_663.jpg, IMG/left_2016_12_01_13_38_40_663.jpg, IMG/right_2016_12_01_13_38_40_663.jpg,0,0,0,25.13513
IMG/center_2016_12_01_13_38_40_764.jpg, IMG/left_2016_12_01_13_38_40_764.jpg, IMG/right_2016_12_01_13_38_40_764.jpg,0,0,0,24.88276
IMG/center_2016_12_01_13_38_40_866.jpg, IMG/left_2016_12_01_13_38_40_866.jpg, IMG/right_2016_12_01_13_38_40_866.jpg,0,0,0,24.63293
IMG/center_2016_12_01_13_38_40_967.jpg, IMG/left_2016_12_01_13_38_40_967.jpg, IMG/right_2016_12_01_13_38_40_967.jpg,0,0,0,24.3856
IMG/center_2016_12_01_13_38_41_068.jpg, IMG/left_2016_12_01_13_38_41_068.jpg, IMG/right_2016_12_01_13_38_41_068.jpg,0,0,0,24.09215
IMG/center_2016_12_01_13_38_41_168.jpg, IMG/left_2016_12_01_13_38_41_168.jpg, IMG/right_2016_12_01_13_38_41_168.jpg,0,0,0,23.85025
IMG/center_2016_12_01_13_38_41_269.jpg, IMG/left_2016_12_01_13_38_41_269.jpg, IMG/right_2016_12_01_13_38_41_269.jpg,0,0,0,23.61079
IMG/center_2016_12_01_13_38_41_372.jpg, IMG/left_2016_12_01_13_38_41_372.jpg, IMG/right_2016_12_01_13_38_41_372.jpg,0,0,0,23.37375
IMG/center_2016_12_01_13_38_41_473.jpg, IMG/left_2016_12_01_13_38_41_473.jpg, IMG/right_2016_12_01_13_38_41_473.jpg,0,0,0,23.13908
IMG/center_2016_12_01_13_38_41_575.jpg, IMG/left_2016_12_01_13_38_41_575.jpg, IMG/right_2016_12_01_13_38_41_575.jpg,0,0,0,22.90676
IMG/center_2016_12_01_13_38_41_677.jpg, IMG/left_2016_12_01_13_38_41_677.jpg, IMG/right_2016_12_01_13_38_41_677.jpg,0,0,0,22.67677
IMG/center_2016_12_01_13_38_41_777.jpg, IMG/left_2016_12_01_13_38_41_777.jpg, IMG/right_2016_12_01_13_38_41_777.jpg,0,0,0,22.4491
IMG/center_2016_12_01_13_38_41_878.jpg, IMG/left_2016_12_01_13_38_41_878.jpg, IMG/right_2016_12_01_13_38_41_878.jpg,0,0,0,22.22371
IMG/center_2016_12_01_13_38_41_979.jpg, IMG/left_2016_12_01_13_38_41_979.jpg, IMG/right_2016_12_01_13_38_41_979.jpg,0,0,0,22.0006
IMG/center_2016_12_01_13_38_42_081.jpg, IMG/left_2016_12_01_13_38_42_081.jpg, IMG/right_2016_12_01_13_38_42_081.jpg,0,0,0,21.77911
IMG/center_2016_12_01_13_38_42_182.jpg, IMG/left_2016_12_01_13_38_42_182.jpg, IMG/right_2016_12_01_13_38_42_182.jpg,0,0,0,21.55837
IMG/center_2016_12_01_13_38_42_284.jpg, IMG/left_2016_12_01_13_38_42_284.jpg, IMG/right_2016_12_01_13_38_42_284.jpg,0,0,0,21.33999
IMG/center_2016_12_01_13_38_42_386.jpg, IMG/left_2016_12_01_13_38_42_386.jpg, IMG/right_2016_12_01_13_38_42_386.jpg,0,0,0,21.12348
IMG/center_2016_12_01_13_38_42_487.jpg, IMG/left_2016_12_01_13_38_42_487.jpg, IMG/right_2016_12_01_13_38_42_487.jpg,0,0,0,20.90804
IMG/center_2016_12_01_13_38_42_589.jpg, IMG/left_2016_12_01_13_38_42_589.jpg, IMG/right_2016_12_01_13_38_42_589.jpg,0,0,0,20.65235
IMG/center_2016_12_01_13_38_42_692.jpg, IMG/left_2016_12_01_13_38_42_692.jpg, IMG/right_2016_12_01_13_38_42_692.jpg,0,0,0,20.44164
IMG/center_2016_12_01_13_38_42_792.jpg, IMG/left_2016_12_01_13_38_42_792.jpg, IMG/right_2016_12_01_13_38_42_792.jpg,0.4827753,0.1881571,0,20.44353
IMG/center_2016_12_01_13_38_42_894.jpg, IMG/left_2016_12_01_13_38_42_894.jpg, IMG/right_2016_12_01_13_38_42_894.jpg,1,0.4955934,0,20.15795
IMG/center_2016_12_01_13_38_42_996.jpg, IMG/left_2016_12_01_13_38_42_996.jpg, IMG/right_2016_12_01_13_38_42_996.jpg,0,0,0,20.1912
IMG/center_2016_12_01_13_38_43_097.jpg, IMG/left_2016_12_01_13_38_43_097.jpg, IMG/right_2016_12_01_13_38_43_097.jpg,0,0,0,19.61469
IMG/center_2016_12_01_13_38_43_198.jpg, IMG/left_2016_12_01_13_38_43_198.jpg, IMG/right_2016_12_01_13_38_43_198.jpg,0,0,0,19.71582
IMG/center_2016_12_01_13_38_43_300.jpg, IMG/left_2016_12_01_13_38_43_300.jpg, IMG/right_2016_12_01_13_38_43_300.jpg,0,0,0,19.10741
IMG/center_2016_12_01_13_38_43_401.jpg, IMG/left_2016_12_01_13_38_43_401.jpg, IMG/right_2016_12_01_13_38_43_401.jpg,0,0,0,19.3302
IMG/center_2016_12_01_13_38_43_503.jpg, IMG/left_2016_12_01_13_38_43_503.jpg, IMG/right_2016_12_01_13_38_43_503.jpg,0.3679529,0,0,18.67114
IMG/center_2016_12_01_13_38_43_604.jpg, IMG/left_2016_12_01_13_38_43_604.jpg, IMG/right_2016_12_01_13_38_43_604.jpg,0,0,0,18.87263
IMG/center_2016_12_01_13_38_43_709.jpg, IMG/left_2016_12_01_13_38_43_709.jpg, IMG/right_2016_12_01_13_38_43_709.jpg,0,0,0,18.64617
IMG/center_2016_12_01_13_38_43_810.jpg, IMG/left_2016_12_01_13_38_43_810.jpg, IMG/right_2016_12_01_13_38_43_810.jpg,0,0,0,17.96039
IMG/center_2016_12_01_13_38_43_912.jpg, IMG/left_2016_12_01_13_38_43_912.jpg, IMG/right_2016_12_01_13_38_43_912.jpg,0,0,0,18.28243
IMG/center_2016_12_01_13_38_44_014.jpg, IMG/left_2016_12_01_13_38_44_014.jpg, IMG/right_2016_12_01_13_38_44_014.jpg,0,0,0,17.58631
IMG/center_2016_12_01_13_38_44_116.jpg, IMG/left_2016_12_01_13_38_44_116.jpg, IMG/right_2016_12_01_13_38_44_116.jpg,0,0,0,17.92487
IMG/center_2016_12_01_13_38_44_216.jpg, IMG/left_2016_12_01_13_38_44_216.jpg, IMG/right_2016_12_01_13_38_44_216.jpg,0,0,0,17.2216
IMG/center_2016_12_01_13_38_44_318.jpg, IMG/left_2016_12_01_13_38_44_318.jpg, IMG/right_2016_12_01_13_38_44_318.jpg,0,0,0,17.57381
IMG/center_2016_12_01_13_38_44_418.jpg, IMG/left_2016_12_01_13_38_44_418.jpg, IMG/right_2016_12_01_13_38_44_418.jpg,0,0,0,16.86506
IMG/center_2016_12_01_13_38_44_520.jpg, IMG/left_2016_12_01_13_38_44_520.jpg, IMG/right_2016_12_01_13_38_44_520.jpg,0.02348577,0,0,17.22869
IMG/center_2016_12_01_13_38_44_622.jpg, IMG/left_2016_12_01_13_38_44_622.jpg, IMG/right_2016_12_01_13_38_44_622.jpg,0.3009732,0,0,16.50637
IMG/center_2016_12_01_13_38_44_723.jpg, IMG/left_2016_12_01_13_38_44_723.jpg, IMG/right_2016_12_01_13_38_44_723.jpg,0.3009732,0,0,16.82096
IMG/center_2016_12_01_13_38_44_824.jpg, IMG/left_2016_12_01_13_38_44_824.jpg, IMG/right_2016_12_01_13_38_44_824.jpg,0.2722676,0,0,16.09989
IMG/center_2016_12_01_13_38_44_925.jpg, IMG/left_2016_12_01_13_38_44_925.jpg, IMG/right_2016_12_01_13_38_44_925.jpg,0,0,0,16.46001
IMG/center_2016_12_01_13_38_45_027.jpg, IMG/left_2016_12_01_13_38_45_027.jpg, IMG/right_2016_12_01_13_38_45_027.jpg,0,0,0,15.7612
IMG/center_2016_12_01_13_38_45_128.jpg, IMG/left_2016_12_01_13_38_45_128.jpg, IMG/right_2016_12_01_13_38_45_128.jpg,0,0,0,15.57733
IMG/center_2016_12_01_13_38_45_229.jpg, IMG/left_2016_12_01_13_38_45_229.jpg, IMG/right_2016_12_01_13_38_45_229.jpg,0,0,0,15.96427
IMG/center_2016_12_01_13_38_45_330.jpg, IMG/left_2016_12_01_13_38_45_330.jpg, IMG/right_2016_12_01_13_38_45_330.jpg,0,0,0,15.28478
IMG/center_2016_12_01_13_38_45_432.jpg, IMG/left_2016_12_01_13_38_45_432.jpg, IMG/right_2016_12_01_13_38_45_432.jpg,0,0,0,15.6595
IMG/center_2016_12_01_13_38_45_533.jpg, IMG/left_2016_12_01_13_38_45_533.jpg, IMG/right_2016_12_01_13_38_45_533.jpg,0,0,0,14.98572
IMG/center_2016_12_01_13_38_45_636.jpg, IMG/left_2016_12_01_13_38_45_636.jpg, IMG/right_2016_12_01_13_38_45_636.jpg,0,0,0,15.35341
IMG/center_2016_12_01_13_38_45_738.jpg, IMG/left_2016_12_01_13_38_45_738.jpg, IMG/right_2016_12_01_13_38_45_738.jpg,0.04262284,0,0,14.68593
IMG/center_2016_12_01_13_38_45_839.jpg, IMG/left_2016_12_01_13_38_45_839.jpg, IMG/right_2016_12_01_13_38_45_839.jpg,0.04262284,0,0,15.04903
IMG/center_2016_12_01_13_38_45_942.jpg, IMG/left_2016_12_01_13_38_45_942.jpg, IMG/right_2016_12_01_13_38_45_942.jpg,0,0,0,14.3842
IMG/center_2016_12_01_13_38_46_045.jpg, IMG/left_2016_12_01_13_38_46_045.jpg, IMG/right_2016_12_01_13_38_46_045.jpg,0,0,0,14.75616
IMG/center_2016_12_01_13_38_46_145.jpg, IMG/left_2016_12_01_13_38_46_145.jpg, IMG/right_2016_12_01_13_38_46_145.jpg,0.3488158,0,0,14.09362
IMG/center_2016_12_01_13_38_46_245.jpg, IMG/left_2016_12_01_13_38_46_245.jpg, IMG/right_2016_12_01_13_38_46_245.jpg,0.3488158,0,0,14.33979
IMG/center_2016_12_01_13_38_46_346.jpg, IMG/left_2016_12_01_13_38_46_346.jpg, IMG/right_2016_12_01_13_38_46_346.jpg,0,0,0,13.64599
IMG/center_2016_12_01_13_38_46_446.jpg, IMG/left_2016_12_01_13_38_46_446.jpg, IMG/right_2016_12_01_13_38_46_446.jpg,0,0,0,14.03202
IMG/center_2016_12_01_13_38_46_549.jpg, IMG/left_2016_12_01_13_38_46_549.jpg, IMG/right_2016_12_01_13_38_46_549.jpg,0,0,0,13.81059
IMG/center_2016_12_01_13_38_46_651.jpg, IMG/left_2016_12_01_13_38_46_651.jpg, IMG/right_2016_12_01_13_38_46_651.jpg,0.05219137,0,0,13.11261
IMG/center_2016_12_01_13_38_46_752.jpg, IMG/left_2016_12_01_13_38_46_752.jpg, IMG/right_2016_12_01_13_38_46_752.jpg,1,0,0,13.2427
IMG/center_2016_12_01_13_38_46_854.jpg, IMG/left_2016_12_01_13_38_46_854.jpg, IMG/right_2016_12_01_13_38_46_854.jpg,0.1765823,0,0,12.51733
IMG/center_2016_12_01_13_38_46_954.jpg, IMG/left_2016_12_01_13_38_46_954.jpg, IMG/right_2016_12_01_13_38_46_954.jpg,0,0,0,12.78977
IMG/center_2016_12_01_13_38_47_056.jpg, IMG/left_2016_12_01_13_38_47_056.jpg, IMG/right_2016_12_01_13_38_47_056.jpg,0,0,0,12.35042
IMG/center_2016_12_01_13_38_47_157.jpg, IMG/left_2016_12_01_13_38_47_157.jpg, IMG/right_2016_12_01_13_38_47_157.jpg,0,0,0,12.40115
IMG/center_2016_12_01_13_38_47_257.jpg, IMG/left_2016_12_01_13_38_47_257.jpg, IMG/right_2016_12_01_13_38_47_257.jpg,0,0,0,11.93639
IMG/center_2016_12_01_13_38_47_358.jpg, IMG/left_2016_12_01_13_38_47_358.jpg, IMG/right_2016_12_01_13_38_47_358.jpg,0,0,0,12.20873
IMG/center_2016_12_01_13_38_47_458.jpg, IMG/left_2016_12_01_13_38_47_458.jpg, IMG/right_2016_12_01_13_38_47_458.jpg,0.3679529,0,0,11.58253
